county,TAZ,tm15,link21,jobs
6055,3047,RETEMP,RETR,127
6055,3048,AGREMPN,FFRE,30
6055,3048,FPSEMPN,FIRE,422
6055,3048,FPSEMPN,UTIL,1
6055,3048,HEREMPN,HIED,14
6055,3048,HEREMPN,HMED,1299
6055,3048,HEREMPN,K12E,320
6055,3048,HEREMPN,PERS,129
6055,3048,HEREMPN,RECS,366
6055,3048,HEREMPN,SOCS,27
6055,3048,MWTEMPN,MFRG,51
6055,3048,MWTEMPN,WTWT,42
6055,3048,OTHEMPN,CONS,69
6055,3048,OTHEMPN,FIRE,29
6055,3048,RETEMP,RETL,487
6055,3048,RETEMP,RETR,206
6055,3049,AGREMPN,FFRE,11
6055,3049,FPSEMPN,FIRE,72
6055,3049,HEREMPN,HIED,68
6055,3049,HEREMPN,HMED,26
6055,3049,HEREMPN,K12E,50
6055,3049,HEREMPN,PERS,126
6055,3049,HEREMPN,RECS,94
6055,3049,HEREMPN,SOCS,18
6055,3049,MWTEMPN,MFRG,61
6055,3049,MWTEMPN,WTWT,25
6055,3049,OTHEMPN,CONS,104
6055,3049,OTHEMPN,FIRE,2
6055,3049,RETEMP,RETL,633
6055,3049,RETEMP,RETR,9
6055,3050,AGREMPN,FFRE,106
6055,3050,FPSEMPN,FIRE,84
6055,3050,HEREMPN,HIED,20
6055,3050,HEREMPN,K12E,125
6055,3050,HEREMPN,PERS,20
6055,3050,HEREMPN,RECS,48
6055,3050,HEREMPN,SOCS,15
6055,3050,MWTEMPN,MFRG,625
6055,3050,MWTEMPN,WTWT,21
6055,3050,OTHEMPN,CONS,54
6055,3050,OTHEMPN,FIRE,33
6055,3050,OTHEMPN,GOVT,15
6055,3050,RETEMP,RETL,54
6055,3051,AGREMPN,FFRE,45
6055,3051,FPSEMPN,FIRE,173
6055,3051,FPSEMPN,UTIL,4
6055,3051,HEREMPN,HIED,31
6055,3051,HEREMPN,HMED,106
6055,3051,HEREMPN,K12E,79
6055,3051,HEREMPN,PERS,105
6055,3051,HEREMPN,RECS,131
6055,3051,HEREMPN,SOCS,14
6055,3051,MWTEMPN,MFRG,29
6055,3051,MWTEMPN,WTWT,17
6055,3051,OTHEMPN,CONS,65
6055,3051,RETEMP,RETL,92
6055,3052,AGREMPN,FFRE,17
6055,3052,FPSEMPN,FIRE,296
6055,3052,FPSEMPN,UTIL,2
6055,3052,HEREMPN,HIED,36
6055,3052,HEREMPN,HMED,141
6055,3052,HEREMPN,K12E,210
6055,3052,HEREMPN,PERS,93
6055,3052,HEREMPN,RECS,171
6055,3052,HEREMPN,SOCS,27
6055,3052,MWTEMPN,MFRG,13
6055,3052,MWTEMPN,WTWT,362
6055,3052,OTHEMPN,CONS,52
6055,3052,OTHEMPN,FIRE,7
6055,3052,RETEMP,RETL,55
6055,3052,RETEMP,RETR,3
6055,3053,FPSEMPN,FIRE,47
6055,3053,HEREMPN,HMED,2
6055,3053,HEREMPN,PERS,3
6055,3053,HEREMPN,RECS,13
6055,3053,MWTEMPN,MFRG,15
6055,3053,OTHEMPN,CONS,26
6055,3053,RETEMP,RETL,4
6055,3054,AGREMPN,FFRE,45
6055,3054,FPSEMPN,FIRE,82
6055,3054,FPSEMPN,UTIL,1
6055,3054,HEREMPN,HMED,221
6055,3054,HEREMPN,K12E,140
6055,3054,HEREMPN,PERS,276
6055,3054,HEREMPN,RECS,155
6055,3054,HEREMPN,SOCS,47
6055,3054,MWTEMPN,MFRG,123
6055,3054,MWTEMPN,WTWT,54
6055,3054,OTHEMPN,CONS,33
6055,3054,OTHEMPN,FIRE,52
6055,3054,OTHEMPN,GOVT,59
6055,3054,RETEMP,RETL,126
6055,3054,RETEMP,RETR,12
6055,3055,AGREMPN,FFRE,8
6055,3055,FPSEMPN,FIRE,90
6055,3055,HEREMPN,HIED,750
6055,3055,HEREMPN,HMED,2441
6055,3055,HEREMPN,PERS,85
6055,3055,HEREMPN,RECS,82
6055,3055,HEREMPN,SOCS,11
6055,3055,MWTEMPN,MFRG,367
6055,3055,MWTEMPN,WTWT,70
6055,3055,OTHEMPN,CONS,156
6055,3055,OTHEMPN,FIRE,6
6055,3055,OTHEMPN,GOVT,48
6055,3055,RETEMP,RETL,68
6055,3055,RETEMP,RETR,15
6055,3056,AGREMPN,FFRE,8
6055,3056,FPSEMPN,FIRE,260
6055,3056,FPSEMPN,UTIL,18
6055,3056,HEREMPN,HIED,13
6055,3056,HEREMPN,HMED,111
6055,3056,HEREMPN,K12E,183
6055,3056,HEREMPN,PERS,92
6055,3056,HEREMPN,RECS,184
6055,3056,HEREMPN,SOCS,7
6055,3056,MWTEMPN,MFRG,442
6055,3056,MWTEMPN,UTIL,3
6055,3056,MWTEMPN,WTWT,386
6055,3056,OTHEMPN,CONS,170
6055,3056,OTHEMPN,FIRE,7
6055,3056,OTHEMPN,GOVT,276
6055,3056,RETEMP,RETL,169
6055,3056,RETEMP,RETR,62
6055,3057,AGREMPN,FFRE,60
6055,3057,FPSEMPN,FIRE,432
6055,3057,FPSEMPN,UTIL,12
6055,3057,HEREMPN,HMED,44
6055,3057,HEREMPN,K12E,670
6055,3057,HEREMPN,PERS,62
6055,3057,HEREMPN,RECS,546
6055,3057,HEREMPN,SOCS,44
6055,3057,MWTEMPN,MFRG,394
6055,3057,MWTEMPN,WTWT,106
6055,3057,OTHEMPN,CONS,153
6055,3057,OTHEMPN,FIRE,13
6055,3057,OTHEMPN,GOVT,114
6055,3057,RETEMP,RETL,110
6055,3057,RETEMP,RETR,352
6055,3058,FPSEMPN,FIRE,37
6055,3058,HEREMPN,HMED,3
6055,3058,HEREMPN,PERS,37
6055,3058,HEREMPN,RECS,1
6055,3058,HEREMPN,SOCS,13
6055,3058,MWTEMPN,MFRG,9
6055,3058,MWTEMPN,WTWT,17
6055,3058,OTHEMPN,CONS,14
6055,3058,RETEMP,RETL,52
6055,3059,AGREMPN,FFRE,4
6055,3059,FPSEMPN,FIRE,70
6055,3059,HEREMPN,HMED,2
6055,3059,HEREMPN,PERS,77
6055,3059,HEREMPN,RECS,558
6055,3059,MWTEMPN,MFRG,3
6055,3059,MWTEMPN,WTWT,4
6055,3059,OTHEMPN,CONS,26
6055,3059,OTHEMPN,FIRE,8
6055,3059,RETEMP,RETL,188
6055,3059,RETEMP,RETR,403
6055,3060,AGREMPN,FFRE,8
6055,3060,FPSEMPN,FIRE,159
6055,3060,FPSEMPN,UTIL,1
6055,3060,HEREMPN,HIED,12
6055,3060,HEREMPN,HMED,74
6055,3060,HEREMPN,K12E,74
6055,3060,HEREMPN,PERS,50
6055,3060,HEREMPN,RECS,103
6055,3060,HEREMPN,SOCS,37
6055,3060,MWTEMPN,MFRG,218
6055,3060,MWTEMPN,WTWT,148
6055,3060,OTHEMPN,CONS,42
6055,3060,OTHEMPN,FIRE,2
6055,3060,RETEMP,RETL,29
6055,3060,RETEMP,RETR,8
6055,3061,AGREMPN,FFRE,104
6055,3061,FPSEMPN,FIRE,14
6055,3061,HEREMPN,HIED,4
6055,3061,HEREMPN,HMED,2
6055,3061,HEREMPN,K12E,83
6055,3061,HEREMPN,PERS,11
6055,3061,HEREMPN,RECS,37
6055,3061,HEREMPN,SOCS,17
6055,3061,MWTEMPN,MFRG,30
6055,3061,MWTEMPN,WTWT,2
6055,3061,OTHEMPN,CONS,14
6055,3061,OTHEMPN,FIRE,9
6055,3061,RETEMP,RETL,37
6055,3061,RETEMP,RETR,4
6055,3062,AGREMPN,FFRE,4
6055,3062,FPSEMPN,FIRE,29
6055,3062,HEREMPN,HIED,11
6055,3062,HEREMPN,HMED,25
6055,3062,HEREMPN,PERS,79
6055,3062,HEREMPN,RECS,19
6055,3062,HEREMPN,SOCS,5
6055,3062,MWTEMPN,MFRG,15
6055,3062,OTHEMPN,CONS,7
6055,3062,OTHEMPN,FIRE,8
6055,3062,RETEMP,RETL,28
6055,3062,RETEMP,RETR,3
6055,3063,AGREMPN,FFRE,4
6055,3063,FPSEMPN,FIRE,38
6055,3063,HEREMPN,HIED,1
6055,3063,HEREMPN,HMED,23
6055,3063,HEREMPN,PERS,26
6055,3063,HEREMPN,RECS,96
6055,3063,HEREMPN,SOCS,17
6055,3063,MWTEMPN,MFRG,28
6055,3063,MWTEMPN,WTWT,13
6055,3063,OTHEMPN,CONS,41
6055,3063,OTHEMPN,FIRE,4
6055,3063,OTHEMPN,GOVT,82
6055,3063,RETEMP,RETL,30
6055,3064,AGREMPN,FFRE,7
6055,3064,FPSEMPN,FIRE,207
6055,3064,HEREMPN,HIED,7
6055,3064,HEREMPN,HMED,11
6055,3064,HEREMPN,PERS,113
6055,3064,HEREMPN,RECS,335
6055,3064,HEREMPN,SOCS,41
6055,3064,MWTEMPN,MFRG,56
6055,3064,MWTEMPN,WTWT,12
6055,3064,OTHEMPN,FIRE,35
6055,3064,OTHEMPN,GOVT,484
6055,3064,RETEMP,RETL,41
6055,3065,AGREMPN,FFRE,4
6055,3065,FPSEMPN,FIRE,137
6055,3065,HEREMPN,HIED,25
6055,3065,HEREMPN,HMED,44
6055,3065,HEREMPN,K12E,19
6055,3065,HEREMPN,PERS,7
6055,3065,HEREMPN,RECS,32
6055,3065,HEREMPN,SOCS,117
6055,3065,MWTEMPN,MFRG,122
6055,3065,MWTEMPN,WTWT,105
6055,3065,OTHEMPN,CONS,205
6055,3065,OTHEMPN,GOVT,289
6055,3065,RETEMP,RETL,27
6055,3065,RETEMP,RETR,11
6055,3066,FPSEMPN,FIRE,221
6055,3066,HEREMPN,HIED,28
6055,3066,HEREMPN,HMED,57
6055,3066,HEREMPN,PERS,70
6055,3066,HEREMPN,RECS,217
6055,3066,HEREMPN,SOCS,34
6055,3066,MWTEMPN,MFRG,59
6055,3066,MWTEMPN,WTWT,25
6055,3066,OTHEMPN,CONS,40
6055,3066,OTHEMPN,FIRE,13
6055,3066,OTHEMPN,GOVT,18
6055,3066,RETEMP,RETL,46
6055,3066,RETEMP,RETR,14
6055,3067,AGREMPN,FFRE,58
6055,3067,FPSEMPN,FIRE,262
6055,3067,HEREMPN,HIED,8
6055,3067,HEREMPN,HMED,1296
6055,3067,HEREMPN,K12E,30
6055,3067,HEREMPN,PERS,91
6055,3067,HEREMPN,RECS,254
6055,3067,HEREMPN,SOCS,25
6055,3067,MWTEMPN,MFRG,46
6055,3067,MWTEMPN,WTWT,48
6055,3067,OTHEMPN,CONS,12
6055,3067,OTHEMPN,FIRE,12
6055,3067,OTHEMPN,GOVT,3
6055,3067,RETEMP,RETL,113
6055,3067,RETEMP,RETR,6
6055,3068,AGREMPN,FFRE,82
6055,3068,FPSEMPN,FIRE,760
6055,3068,HEREMPN,HIED,36
6055,3068,HEREMPN,HMED,131
6055,3068,HEREMPN,K12E,21
6055,3068,HEREMPN,PERS,309
6055,3068,HEREMPN,RECS,1341
6055,3068,HEREMPN,SOCS,45
6055,3068,MWTEMPN,MFRG,403
6055,3068,MWTEMPN,UTIL,18
6055,3068,MWTEMPN,WTWT,360
6055,3068,OTHEMPN,CONS,123
6055,3068,OTHEMPN,FIRE,306
6055,3068,OTHEMPN,GOVT,223
6055,3068,RETEMP,RETL,268
6055,3068,RETEMP,RETR,470
6055,3069,AGREMPN,FFRE,56
6055,3069,FPSEMPN,FIRE,1058
6055,3069,HEREMPN,HIED,31
6055,3069,HEREMPN,HMED,241
6055,3069,HEREMPN,K12E,40
6055,3069,HEREMPN,PERS,225
6055,3069,HEREMPN,RECS,776
6055,3069,HEREMPN,SOCS,68
6055,3069,MWTEMPN,MFRG,193
6055,3069,MWTEMPN,UTIL,7
6055,3069,MWTEMPN,WTWT,207
6055,3069,OTHEMPN,CONS,52
6055,3069,OTHEMPN,FIRE,26
6055,3069,OTHEMPN,GOVT,786
6055,3069,RETEMP,RETL,262
6055,3069,RETEMP,RETR,85
6055,3070,FPSEMPN,FIRE,22
6055,3070,HEREMPN,HIED,121
6055,3070,HEREMPN,K12E,294
6055,3070,HEREMPN,PERS,17
6055,3070,HEREMPN,RECS,11
6055,3070,HEREMPN,SOCS,47
6055,3070,MWTEMPN,MFRG,15
6055,3070,OTHEMPN,CONS,5
6055,3070,OTHEMPN,FIRE,54
6055,3070,RETEMP,RETL,39
6055,3070,RETEMP,RETR,5
6055,3071,FPSEMPN,FIRE,284
6055,3071,HEREMPN,HIED,1
6055,3071,HEREMPN,HMED,57
6055,3071,HEREMPN,K12E,6
6055,3071,HEREMPN,PERS,143
6055,3071,HEREMPN,RECS,73
6055,3071,HEREMPN,SOCS,5
6055,3071,MWTEMPN,MFRG,134
6055,3071,MWTEMPN,WTWT,5
6055,3071,OTHEMPN,CONS,17
6055,3071,OTHEMPN,FIRE,4
6055,3071,RETEMP,RETL,108
6055,3072,FPSEMPN,FIRE,61
6055,3072,HEREMPN,HIED,4
6055,3072,HEREMPN,HMED,32
6055,3072,HEREMPN,PERS,36
6055,3072,HEREMPN,RECS,61
6055,3072,HEREMPN,SOCS,28
6055,3072,MWTEMPN,MFRG,50
6055,3072,OTHEMPN,CONS,100
6055,3072,OTHEMPN,FIRE,11
6055,3072,RETEMP,RETL,68
6055,3072,RETEMP,RETR,5
6055,3073,FPSEMPN,FIRE,336
6055,3073,HEREMPN,HMED,103
6055,3073,HEREMPN,K12E,42
6055,3073,HEREMPN,PERS,96
6055,3073,HEREMPN,RECS,44
6055,3073,HEREMPN,SOCS,97
6055,3073,MWTEMPN,MFRG,13
6055,3073,MWTEMPN,WTWT,33
6055,3073,OTHEMPN,CONS,16
6055,3073,OTHEMPN,FIRE,45
6055,3073,RETEMP,RETL,70
6055,3073,RETEMP,RETR,26
6055,3074,FPSEMPN,FIRE,29
6055,3074,HEREMPN,HIED,1
6055,3074,HEREMPN,K12E,145
6055,3074,HEREMPN,PERS,7
6055,3074,HEREMPN,RECS,18
6055,3074,MWTEMPN,MFRG,5
6055,3074,MWTEMPN,WTWT,2
6055,3074,OTHEMPN,CONS,36
6055,3074,OTHEMPN,FIRE,3
6055,3074,RETEMP,RETL,3
6055,3075,FPSEMPN,FIRE,140
6055,3075,HEREMPN,HMED,47
6055,3075,HEREMPN,PERS,150
6055,3075,HEREMPN,RECS,206
6055,3075,HEREMPN,SOCS,31
6055,3075,MWTEMPN,MFRG,75
6055,3075,MWTEMPN,WTWT,163
6055,3075,OTHEMPN,CONS,102
6055,3075,OTHEMPN,FIRE,45
6055,3075,OTHEMPN,GOVT,33
6055,3075,RETEMP,RETL,54
6055,3075,RETEMP,RETR,323
6055,3076,FPSEMPN,FIRE,31
6055,3076,HEREMPN,HMED,1
6055,3076,HEREMPN,PERS,6
6055,3076,HEREMPN,RECS,52
6055,3076,MWTEMPN,MFRG,24
6055,3076,MWTEMPN,WTWT,9
6055,3076,OTHEMPN,CONS,28
6055,3076,OTHEMPN,FIRE,8
6055,3076,RETEMP,RETL,26
6055,3076,RETEMP,RETR,4
6055,3077,FPSEMPN,FIRE,20
6055,3077,HEREMPN,HIED,5
6055,3077,HEREMPN,HMED,3
6055,3077,HEREMPN,PERS,14
6055,3077,HEREMPN,RECS,13
6055,3077,MWTEMPN,MFRG,8
6055,3077,OTHEMPN,CONS,5
6055,3077,OTHEMPN,FIRE,2
6055,3077,RETEMP,RETL,1
6055,3077,RETEMP,RETR,20
6055,3078,FPSEMPN,FIRE,23
6055,3078,HEREMPN,HMED,5
6055,3078,HEREMPN,PERS,6
6055,3078,MWTEMPN,WTWT,8
6055,3078,OTHEMPN,FIRE,5
6055,3078,RETEMP,RETL,11
6055,3079,AGREMPN,FFRE,2
6055,3079,FPSEMPN,FIRE,51
6055,3079,HEREMPN,HMED,9
6055,3079,HEREMPN,K12E,67
6055,3079,HEREMPN,PERS,71
6055,3079,HEREMPN,RECS,4
6055,3079,MWTEMPN,MFRG,12
6055,3079,MWTEMPN,WTWT,5
6055,3079,OTHEMPN,CONS,2
6055,3079,OTHEMPN,FIRE,6
6055,3079,RETEMP,RETL,25
6055,3080,AGREMPN,FFRE,8
6055,3080,FPSEMPN,FIRE,33
6055,3080,HEREMPN,HMED,1
6055,3080,HEREMPN,PERS,10
6055,3080,HEREMPN,RECS,54
6055,3080,HEREMPN,SOCS,7
6055,3080,MWTEMPN,WTWT,10
6055,3080,OTHEMPN,CONS,9
6055,3080,OTHEMPN,FIRE,3
6055,3080,RETEMP,RETL,20
6055,3081,AGREMPN,FFRE,3
6055,3081,FPSEMPN,FIRE,7
6055,3081,HEREMPN,PERS,3
6055,3081,HEREMPN,RECS,6
6055,3081,HEREMPN,SOCS,7
6055,3081,OTHEMPN,CONS,16
6055,3081,RETEMP,RETR,1
6055,3082,FPSEMPN,FIRE,3
6055,3082,HEREMPN,HIED,1
6055,3082,HEREMPN,PERS,3
6055,3082,MWTEMPN,WTWT,7
6055,3082,OTHEMPN,CONS,10
6055,3083,FPSEMPN,FIRE,30
6055,3083,HEREMPN,HIED,1
6055,3083,HEREMPN,PERS,4
6055,3083,HEREMPN,RECS,3
6055,3083,HEREMPN,SOCS,12
6055,3083,MWTEMPN,WTWT,8
6055,3083,OTHEMPN,CONS,7
6055,3083,OTHEMPN,FIRE,1
6055,3083,RETEMP,RETL,24
6055,3083,RETEMP,RETR,4
6055,3084,AGREMPN,FFRE,11
6055,3084,FPSEMPN,FIRE,129
6055,3084,HEREMPN,HIED,13
6055,3084,HEREMPN,HMED,159
6055,3084,HEREMPN,K12E,30
6055,3084,HEREMPN,PERS,467
6055,3084,HEREMPN,RECS,1255
6055,3084,HEREMPN,SOCS,25
6055,3084,MWTEMPN,MFRG,264
6055,3084,MWTEMPN,WTWT,63
6055,3084,OTHEMPN,CONS,36
6055,3084,OTHEMPN,FIRE,51
6055,3084,OTHEMPN,GOVT,862
6055,3084,RETEMP,RETL,163
6055,3084,RETEMP,RETR,3
6055,3085,AGREMPN,FFRE,696
6055,3085,FPSEMPN,FIRE,1254
6055,3085,FPSEMPN,UTIL,1
6055,3085,HEREMPN,HIED,29
6055,3085,HEREMPN,HMED,541
6055,3085,HEREMPN,K12E,205
6055,3085,HEREMPN,PERS,369
6055,3085,HEREMPN,RECS,1498
6055,3085,HEREMPN,SOCS,137
6055,3085,MWTEMPN,MFRG,2734
6055,3085,MWTEMPN,UTIL,5
6055,3085,MWTEMPN,WTWT,566
6055,3085,OTHEMPN,CONS,338
6055,3085,OTHEMPN,FIRE,49
6055,3085,OTHEMPN,GOVT,75
6055,3085,RETEMP,RETL,713
6055,3085,RETEMP,RETR,127
6055,3086,AGREMPN,FFRE,16
6055,3086,FPSEMPN,FIRE,20
6055,3086,FPSEMPN,UTIL,8
6055,3086,HEREMPN,HIED,3
6055,3086,HEREMPN,HMED,3
6055,3086,HEREMPN,K12E,4
6055,3086,HEREMPN,PERS,6
6055,3086,HEREMPN,RECS,38
6055,3086,HEREMPN,SOCS,1
6055,3086,MWTEMPN,MFRG,37
6055,3086,MWTEMPN,WTWT,30
6055,3086,OTHEMPN,CONS,28
6055,3086,OTHEMPN,GOVT,25
6055,3086,RETEMP,RETL,3
6055,3086,RETEMP,RETR,2
6055,3087,AGREMPN,FFRE,31
6055,3087,FPSEMPN,FIRE,256
6055,3087,HEREMPN,HIED,13
6055,3087,HEREMPN,HMED,130
6055,3087,HEREMPN,K12E,214
6055,3087,HEREMPN,PERS,231
6055,3087,HEREMPN,RECS,1019
6055,3087,HEREMPN,SOCS,95
6055,3087,MWTEMPN,MFRG,378
6055,3087,MWTEMPN,UTIL,7
6055,3087,MWTEMPN,WTWT,75
6055,3087,OTHEMPN,CONS,171
6055,3087,OTHEMPN,FIRE,16
6055,3087,OTHEMPN,GOVT,82
6055,3087,RETEMP,RETL,367
6055,3087,RETEMP,RETR,23
6055,3088,AGREMPN,FFRE,129
6055,3088,FPSEMPN,FIRE,161
6055,3088,HEREMPN,HIED,9
6055,3088,HEREMPN,HMED,21
6055,3088,HEREMPN,PERS,15
6055,3088,HEREMPN,RECS,323
6055,3088,HEREMPN,SOCS,25
6055,3088,MWTEMPN,MFRG,546
6055,3088,MWTEMPN,WTWT,31
6055,3088,OTHEMPN,CONS,50
6055,3088,RETEMP,RETL,100
6055,3088,RETEMP,RETR,8
6055,3089,AGREMPN,FFRE,550
6055,3089,FPSEMPN,FIRE,235
6055,3089,FPSEMPN,UTIL,12
6055,3089,HEREMPN,HIED,4
6055,3089,HEREMPN,HMED,12
6055,3089,HEREMPN,K12E,2
6055,3089,HEREMPN,PERS,21
6055,3089,HEREMPN,RECS,772
6055,3089,HEREMPN,SOCS,2
6055,3089,MWTEMPN,MFRG,826
6055,3089,MWTEMPN,UTIL,2
6055,3089,MWTEMPN,WTWT,10
6055,3089,OTHEMPN,CONS,78
6055,3089,OTHEMPN,FIRE,2
6055,3089,OTHEMPN,GOVT,59
6055,3089,RETEMP,RETL,161
6055,3089,RETEMP,RETR,2
6055,3090,AGREMPN,FFRE,136
6055,3090,FPSEMPN,FIRE,67
6055,3090,FPSEMPN,UTIL,40
6055,3090,HEREMPN,HMED,129
6055,3090,HEREMPN,PERS,30
6055,3090,HEREMPN,RECS,139
6055,3090,MWTEMPN,MFRG,2041
6055,3090,MWTEMPN,WTWT,61
6055,3090,OTHEMPN,CONS,201
6055,3090,OTHEMPN,FIRE,3
6055,3090,OTHEMPN,GOVT,140
6055,3090,RETEMP,RETL,223
6055,3091,AGREMPN,FFRE,199
6055,3091,FPSEMPN,FIRE,105
6055,3091,FPSEMPN,UTIL,7
6055,3091,HEREMPN,HIED,2258
6055,3091,HEREMPN,HMED,1671
6055,3091,HEREMPN,K12E,119
6055,3091,HEREMPN,PERS,98
6055,3091,HEREMPN,RECS,50
6055,3091,HEREMPN,SOCS,5
6055,3091,MWTEMPN,MFRG,587
6055,3091,MWTEMPN,UTIL,5
6055,3091,MWTEMPN,WTWT,43
6055,3091,OTHEMPN,CONS,128
6055,3091,OTHEMPN,FIRE,12
6055,3091,OTHEMPN,GOVT,58
6055,3091,RETEMP,RETL,141
6055,3091,RETEMP,RETR,6
6055,3092,AGREMPN,FFRE,93
6055,3092,FPSEMPN,FIRE,161
6055,3092,HEREMPN,PERS,42
6055,3092,HEREMPN,RECS,250
6055,3092,MWTEMPN,MFRG,622
6055,3092,MWTEMPN,WTWT,31
6055,3092,OTHEMPN,CONS,52
6055,3092,OTHEMPN,GOVT,6
6055,3092,RETEMP,RETL,32
6055,3092,RETEMP,RETR,2
6055,3093,AGREMPN,FFRE,7
6055,3093,FPSEMPN,FIRE,159
6055,3093,FPSEMPN,UTIL,50
6055,3093,HEREMPN,PERS,5
6055,3093,HEREMPN,RECS,36
6055,3093,HEREMPN,SOCS,96
6055,3093,MWTEMPN,MFRG,404
6055,3093,MWTEMPN,WTWT,81
6055,3093,OTHEMPN,CONS,62
6055,3093,OTHEMPN,FIRE,2
6055,3093,OTHEMPN,GOVT,18
6055,3093,RETEMP,RETL,122
6055,3093,RETEMP,RETR,92
6055,3094,FPSEMPN,FIRE,58
6055,3094,HEREMPN,HMED,6
6055,3094,MWTEMPN,WTWT,31
6055,3094,OTHEMPN,GOVT,12
6055,3094,RETEMP,RETL,2
6055,3095,AGREMPN,FFRE,38
6055,3095,FPSEMPN,FIRE,348
6055,3095,HEREMPN,HMED,491
6055,3095,HEREMPN,PERS,12
6055,3095,HEREMPN,RECS,556
6055,3095,HEREMPN,SOCS,25
6055,3095,MWTEMPN,MFRG,281
6055,3095,MWTEMPN,WTWT,126
6055,3095,OTHEMPN,CONS,43
6055,3095,OTHEMPN,FIRE,36
6055,3095,OTHEMPN,GOVT,169
6055,3095,RETEMP,RETL,207
6055,3095,RETEMP,RETR,8
6055,3096,AGREMPN,FFRE,8
6055,3096,FPSEMPN,FIRE,395
6055,3096,HEREMPN,HMED,2
6055,3096,HEREMPN,PERS,12
6055,3096,HEREMPN,RECS,40
6055,3096,HEREMPN,SOCS,7
6055,3096,MWTEMPN,MFRG,380
6055,3096,MWTEMPN,WTWT,156
6055,3096,OTHEMPN,CONS,78
6055,3096,OTHEMPN,GOVT,166
6055,3096,RETEMP,RETL,34
6055,3097,AGREMPN,FFRE,4
6055,3097,FPSEMPN,FIRE,539
6055,3097,HEREMPN,HMED,1
6055,3097,HEREMPN,PERS,3
6055,3097,HEREMPN,RECS,80
6055,3097,MWTEMPN,MFRG,165
6055,3097,MWTEMPN,UTIL,4
6055,3097,MWTEMPN,WTWT,43
6055,3097,OTHEMPN,CONS,153
6055,3097,OTHEMPN,FIRE,14
6055,3097,RETEMP,RETL,34
6055,3098,AGREMPN,FFRE,25
6055,3098,FPSEMPN,FIRE,157
6055,3098,HEREMPN,HMED,11
6055,3098,HEREMPN,PERS,11
6055,3098,HEREMPN,SOCS,7
6055,3098,MWTEMPN,MFRG,301
6055,3098,MWTEMPN,WTWT,88
6055,3098,OTHEMPN,CONS,81
6055,3098,RETEMP,RETL,33
6055,3099,FPSEMPN,FIRE,27
6055,3099,FPSEMPN,UTIL,18
6055,3099,HEREMPN,PERS,4
6055,3099,MWTEMPN,MFRG,50
6055,3099,MWTEMPN,WTWT,234
6055,3099,OTHEMPN,CONS,18
6055,3099,OTHEMPN,GOVT,15
6055,3099,RETEMP,RETL,11
6055,3099,RETEMP,RETR,3
6055,3100,MWTEMPN,MFRG,35
6055,3100,MWTEMPN,WTWT,17
6055,3100,RETEMP,RETL,14
6055,3101,AGREMPN,FFRE,12
6055,3101,FPSEMPN,FIRE,16
6055,3101,HEREMPN,HMED,72
6055,3101,HEREMPN,K12E,30
6055,3101,HEREMPN,PERS,1
6055,3101,HEREMPN,RECS,25
6055,3101,HEREMPN,SOCS,10
6055,3101,MWTEMPN,MFRG,17
6055,3101,MWTEMPN,WTWT,9
6055,3101,OTHEMPN,CONS,15
6055,3101,RETEMP,RETL,6
6055,3101,RETEMP,RETR,1
6055,3102,AGREMPN,FFRE,8
6055,3102,FPSEMPN,FIRE,23
6055,3102,HEREMPN,HMED,2
6055,3102,HEREMPN,K12E,40
6055,3102,HEREMPN,PERS,6
6055,3102,HEREMPN,RECS,8
6055,3102,MWTEMPN,MFRG,36
6055,3102,MWTEMPN,WTWT,17
6055,3102,OTHEMPN,CONS,22
6055,3102,OTHEMPN,FIRE,5
6055,3102,RETEMP,RETL,1
6055,3103,AGREMPN,FFRE,2
6055,3103,FPSEMPN,FIRE,7
6055,3103,HEREMPN,PERS,30
6055,3103,HEREMPN,RECS,12
6055,3103,MWTEMPN,MFRG,96
6055,3103,OTHEMPN,CONS,6
6055,3103,OTHEMPN,GOVT,10
6055,3103,RETEMP,RETL,6
6075,1,FPSEMPN,FIRE,18
6075,1,HEREMPN,HIED,3
6075,1,HEREMPN,HMED,4
6075,1,HEREMPN,PERS,8
6075,1,HEREMPN,RECS,390
6075,1,OTHEMPN,CONS,6
6075,1,OTHEMPN,GOVT,64
6075,1,RETEMP,RETL,15
6075,2,AGREMPN,FFRE,5
6075,2,FPSEMPN,FIRE,59
6075,2,HEREMPN,HMED,14
6075,2,HEREMPN,K12E,76
6075,2,HEREMPN,PERS,8
6075,2,HEREMPN,RECS,6
6075,2,HEREMPN,SOCS,9
6075,2,MWTEMPN,MFRG,28
6075,2,OTHEMPN,CONS,22
6075,2,OTHEMPN,FIRE,100
6075,3,FPSEMPN,FIRE,1671
6075,3,HEREMPN,HIED,64
6075,3,HEREMPN,HMED,679
6075,3,HEREMPN,K12E,82
6075,3,HEREMPN,PERS,186
6075,3,HEREMPN,RECS,2456
6075,3,HEREMPN,SOCS,29
6075,3,MWTEMPN,MFRG,129
6075,3,MWTEMPN,WTWT,219
6075,3,OTHEMPN,CONS,87
6075,3,OTHEMPN,FIRE,260
6075,3,OTHEMPN,GOVT,129
6075,3,RETEMP,RETL,809
6075,3,RETEMP,RETR,167
6075,4,FPSEMPN,FIRE,135
6075,4,HEREMPN,HIED,200
6075,4,HEREMPN,HMED,9
6075,4,HEREMPN,K12E,35
