county,TAZ,tm15,link21,jobs
6085,1403,RETEMPN,RETL,8
6085,1403,RETEMPN,RETR,8
6085,1404,FPSEMPN,FIRE,4
6085,1404,HEREMPN,HMED,10
6085,1404,MWTEMPN,MFRG,7
6085,1404,OTHEMPN,FIRE,1
6085,1404,OTHEMPN,CONS,5
6085,1404,RETEMPN,RETL,11
6085,1404,RETEMPN,RETR,18
6085,1405,FPSEMPN,FIRE,9
6085,1405,HEREMPN,K12E,1
6085,1405,HEREMPN,PERS,1
6085,1405,MWTEMPN,WTWT,8
6085,1405,OTHEMPN,FIRE,1
6085,1405,OTHEMPN,CONS,6
6085,1405,RETEMPN,RETL,3
6085,1406,FPSEMPN,FIRE,1
6085,1406,HEREMPN,PERS,11
6085,1406,MWTEMPN,MFRG,2
6085,1406,MWTEMPN,WTWT,1
6085,1406,OTHEMPN,CONS,9
6085,1406,RETEMPN,RETL,81
6085,1407,FPSEMPN,FIRE,545
6085,1407,FPSEMPN,UTIL,14
6085,1407,HEREMPN,HMED,8
6085,1407,HEREMPN,PERS,266
6085,1407,HEREMPN,RECS,61
6085,1407,HEREMPN,SOCS,90
6085,1407,MWTEMPN,MFRG,233
6085,1407,MWTEMPN,WTWT,370
6085,1407,OTHEMPN,FIRE,145
6085,1407,OTHEMPN,CONS,2066
6085,1407,RETEMPN,RETL,54
6085,1407,RETEMPN,RETR,92
6085,1407,AGREMPN,FFRE,2
6085,1408,FPSEMPN,FIRE,533
6085,1408,HEREMPN,HIED,13
6085,1408,HEREMPN,HMED,200
6085,1408,HEREMPN,PERS,49
6085,1408,HEREMPN,RECS,28
6085,1408,HEREMPN,SOCS,3
6085,1408,MWTEMPN,MFRG,23
6085,1408,MWTEMPN,WTWT,183
6085,1408,OTHEMPN,FIRE,127
6085,1408,OTHEMPN,CONS,41
6085,1408,RETEMPN,RETL,22
6085,1408,RETEMPN,RETR,11
6085,1408,AGREMPN,FFRE,11
6085,1409,FPSEMPN,FIRE,740
6085,1409,HEREMPN,HIED,13
6085,1409,HEREMPN,HMED,921
6085,1409,HEREMPN,PERS,113
6085,1409,HEREMPN,RECS,65
6085,1409,HEREMPN,SOCS,16
6085,1409,MWTEMPN,MFRG,1881
6085,1409,MWTEMPN,WTWT,770
6085,1409,OTHEMPN,FIRE,50
6085,1409,OTHEMPN,CONS,1609
6085,1409,RETEMPN,RETL,45
6085,1409,RETEMPN,RETR,62
6085,1409,AGREMPN,FFRE,14
6085,1410,FPSEMPN,FIRE,377
6085,1410,HEREMPN,HIED,8
6085,1410,HEREMPN,HMED,14
6085,1410,HEREMPN,K12E,10
6085,1410,HEREMPN,PERS,9
6085,1410,HEREMPN,RECS,716
6085,1410,MWTEMPN,MFRG,254
6085,1410,MWTEMPN,WTWT,14
6085,1410,OTHEMPN,FIRE,325
6085,1410,OTHEMPN,CONS,650
6085,1410,RETEMPN,RETL,1196
6085,1410,RETEMPN,RETR,400
6085,1410,AGREMPN,FFRE,4
6085,1411,FPSEMPN,FIRE,89
6085,1411,FPSEMPN,UTIL,2
6085,1411,HEREMPN,HIED,24
6085,1411,HEREMPN,HMED,55
6085,1411,HEREMPN,K12E,57
6085,1411,HEREMPN,PERS,37
6085,1411,HEREMPN,RECS,105
6085,1411,HEREMPN,SOCS,61
6085,1411,MWTEMPN,MFRG,7
6085,1411,MWTEMPN,WTWT,164
6085,1411,OTHEMPN,FIRE,92
6085,1411,OTHEMPN,CONS,108
6085,1411,OTHEMPN,GOVT,22
6085,1411,RETEMPN,RETL,80
6085,1411,RETEMPN,RETR,2
6085,1411,AGREMPN,FFRE,7
6085,1412,FPSEMPN,FIRE,96
6085,1412,HEREMPN,HIED,52
6085,1412,HEREMPN,HMED,45
6085,1412,HEREMPN,K12E,236
6085,1412,HEREMPN,PERS,87
6085,1412,HEREMPN,RECS,19
6085,1412,HEREMPN,SOCS,6
6085,1412,MWTEMPN,MFRG,25
6085,1412,MWTEMPN,WTWT,1
6085,1412,OTHEMPN,FIRE,181
6085,1412,OTHEMPN,CONS,1
6085,1412,RETEMPN,RETL,128
6085,1412,RETEMPN,RETR,7
6085,1412,AGREMPN,FFRE,2
6085,1413,FPSEMPN,FIRE,298
6085,1413,FPSEMPN,UTIL,64
6085,1413,HEREMPN,HIED,19
6085,1413,HEREMPN,HMED,50
6085,1413,HEREMPN,K12E,139
6085,1413,HEREMPN,PERS,83
6085,1413,HEREMPN,RECS,58
6085,1413,HEREMPN,SOCS,8
6085,1413,MWTEMPN,MFRG,90
6085,1413,MWTEMPN,WTWT,294
6085,1413,OTHEMPN,FIRE,61
6085,1413,OTHEMPN,CONS,269
6085,1413,OTHEMPN,GOVT,24
6085,1413,RETEMPN,RETL,14
6085,1413,RETEMPN,RETR,7
6085,1413,AGREMPN,FFRE,6
6085,1414,FPSEMPN,FIRE,501
6085,1414,FPSEMPN,UTIL,6
6085,1414,HEREMPN,HIED,10
6085,1414,HEREMPN,HMED,6
6085,1414,HEREMPN,K12E,116
6085,1414,HEREMPN,PERS,34
6085,1414,HEREMPN,RECS,265
6085,1414,HEREMPN,SOCS,3
6085,1414,MWTEMPN,MFRG,91
6085,1414,MWTEMPN,WTWT,69
6085,1414,OTHEMPN,FIRE,55
6085,1414,OTHEMPN,CONS,524
6085,1414,OTHEMPN,GOVT,200
6085,1414,RETEMPN,RETL,26
6085,1414,RETEMPN,RETR,7
6085,1414,AGREMPN,FFRE,168
6085,1415,FPSEMPN,FIRE,94
6085,1415,HEREMPN,HMED,5
6085,1415,HEREMPN,K12E,131
6085,1415,HEREMPN,PERS,12
6085,1415,HEREMPN,RECS,19
6085,1415,HEREMPN,SOCS,2
6085,1415,MWTEMPN,MFRG,9
6085,1415,MWTEMPN,WTWT,6
6085,1415,OTHEMPN,CONS,100
6085,1415,RETEMPN,RETL,19
6085,1415,AGREMPN,FFRE,2
6085,1416,FPSEMPN,FIRE,272
6085,1416,FPSEMPN,UTIL,10
6085,1416,HEREMPN,HIED,20
6085,1416,HEREMPN,HMED,47
6085,1416,HEREMPN,K12E,75
6085,1416,HEREMPN,PERS,75
6085,1416,HEREMPN,RECS,170
6085,1416,HEREMPN,SOCS,62
6085,1416,MWTEMPN,MFRG,40
6085,1416,MWTEMPN,WTWT,5
6085,1416,OTHEMPN,FIRE,54
6085,1416,OTHEMPN,CONS,232
6085,1416,RETEMPN,RETL,73
6085,1416,RETEMPN,RETR,52
6085,1416,AGREMPN,FFRE,3
6085,1417,FPSEMPN,FIRE,13
6085,1417,HEREMPN,RECS,13
6085,1417,MWTEMPN,MFRG,3
6085,1417,MWTEMPN,WTWT,8
6085,1417,OTHEMPN,CONS,33
6085,1417,RETEMPN,RETL,5
6085,1417,AGREMPN,FFRE,2
6085,1418,FPSEMPN,FIRE,203
6085,1418,FPSEMPN,UTIL,2
6085,1418,HEREMPN,HIED,14
6085,1418,HEREMPN,HMED,330
6085,1418,HEREMPN,K12E,7
6085,1418,HEREMPN,PERS,68
6085,1418,HEREMPN,RECS,264
6085,1418,HEREMPN,SOCS,57
6085,1418,MWTEMPN,MFRG,6
6085,1418,MWTEMPN,WTWT,58
6085,1418,MWTEMPN,UTIL,7
6085,1418,OTHEMPN,FIRE,13
6085,1418,OTHEMPN,CONS,166
6085,1418,OTHEMPN,GOVT,54
6085,1418,RETEMPN,RETL,173
6085,1418,RETEMPN,RETR,5
6085,1418,AGREMPN,FFRE,5
6085,1419,FPSEMPN,FIRE,131
6085,1419,HEREMPN,HMED,2
6085,1419,HEREMPN,K12E,182
6085,1419,HEREMPN,PERS,13
6085,1419,HEREMPN,RECS,97
6085,1419,HEREMPN,SOCS,18
6085,1419,MWTEMPN,MFRG,30
6085,1419,OTHEMPN,FIRE,76
6085,1419,OTHEMPN,CONS,108
6085,1419,RETEMPN,RETR,6
6085,1419,AGREMPN,FFRE,1
6085,1420,FPSEMPN,FIRE,182
6085,1420,HEREMPN,HIED,28
6085,1420,HEREMPN,HMED,14
6085,1420,HEREMPN,K12E,38
6085,1420,HEREMPN,PERS,20
6085,1420,HEREMPN,RECS,26
6085,1420,HEREMPN,SOCS,5
6085,1420,MWTEMPN,MFRG,7
6085,1420,MWTEMPN,WTWT,32
6085,1420,OTHEMPN,FIRE,15
6085,1420,OTHEMPN,CONS,77
6085,1420,RETEMPN,RETL,139
6085,1420,RETEMPN,RETR,32
6085,1420,AGREMPN,FFRE,3
6085,1421,FPSEMPN,FIRE,168
6085,1421,HEREMPN,HIED,3
6085,1421,HEREMPN,HMED,30
6085,1421,HEREMPN,K12E,164
6085,1421,HEREMPN,PERS,104
6085,1421,HEREMPN,RECS,25
6085,1421,HEREMPN,SOCS,12
6085,1421,MWTEMPN,WTWT,111
6085,1421,OTHEMPN,FIRE,244
6085,1421,OTHEMPN,CONS,122
6085,1421,RETEMPN,RETL,20
6085,1421,RETEMPN,RETR,299
6085,1421,AGREMPN,FFRE,2
6085,1422,FPSEMPN,FIRE,179
6085,1422,HEREMPN,HIED,9
6085,1422,HEREMPN,HMED,81
6085,1422,HEREMPN,K12E,50
6085,1422,HEREMPN,PERS,40
6085,1422,HEREMPN,RECS,179
6085,1422,HEREMPN,SOCS,1
6085,1422,MWTEMPN,MFRG,42
6085,1422,MWTEMPN,WTWT,25
6085,1422,OTHEMPN,FIRE,39
6085,1422,OTHEMPN,CONS,155
6085,1422,OTHEMPN,GOVT,32
6085,1422,RETEMPN,RETL,54
6085,1422,RETEMPN,RETR,4
6085,1422,AGREMPN,FFRE,3
6085,1423,FPSEMPN,FIRE,20
6085,1423,HEREMPN,HMED,23
6085,1423,HEREMPN,K12E,50
6085,1423,HEREMPN,PERS,7
6085,1423,HEREMPN,RECS,16
6085,1423,HEREMPN,SOCS,13
6085,1423,MWTEMPN,MFRG,7
6085,1423,MWTEMPN,WTWT,4
6085,1423,OTHEMPN,FIRE,9
6085,1423,OTHEMPN,CONS,34
6085,1423,RETEMPN,RETL,161
6085,1424,FPSEMPN,FIRE,70
6085,1424,HEREMPN,HIED,4
6085,1424,HEREMPN,HMED,1
6085,1424,HEREMPN,K12E,5
6085,1424,HEREMPN,PERS,16
6085,1424,HEREMPN,RECS,208
6085,1424,HEREMPN,SOCS,27
6085,1424,MWTEMPN,WTWT,23
6085,1424,OTHEMPN,FIRE,61
6085,1424,OTHEMPN,CONS,13
6085,1424,RETEMPN,RETL,59
6085,1424,RETEMPN,RETR,29
6085,1424,AGREMPN,FFRE,3
6085,1425,FPSEMPN,FIRE,76
6085,1425,HEREMPN,HMED,158
6085,1425,HEREMPN,K12E,124
6085,1425,HEREMPN,PERS,22
6085,1425,HEREMPN,RECS,47
6085,1425,HEREMPN,SOCS,4
6085,1425,MWTEMPN,WTWT,24
6085,1425,OTHEMPN,CONS,133
6085,1425,RETEMPN,RETL,84
6085,1425,RETEMPN,RETR,17
6085,1426,FPSEMPN,FIRE,73
6085,1426,HEREMPN,HMED,101
6085,1426,HEREMPN,K12E,5
6085,1426,HEREMPN,PERS,84
6085,1426,HEREMPN,RECS,103
6085,1426,HEREMPN,SOCS,18
6085,1426,MWTEMPN,MFRG,34
6085,1426,MWTEMPN,WTWT,2
6085,1426,OTHEMPN,FIRE,16
6085,1426,OTHEMPN,CONS,121
6085,1426,RETEMPN,RETL,61
6085,1426,RETEMPN,RETR,36
6085,1426,AGREMPN,FFRE,1
6085,1427,FPSEMPN,FIRE,100
6085,1427,HEREMPN,HIED,55
6085,1427,HEREMPN,HMED,9
6085,1427,HEREMPN,PERS,35
6085,1427,HEREMPN,RECS,72
6085,1427,MWTEMPN,MFRG,11
6085,1427,MWTEMPN,WTWT,6
6085,1427,OTHEMPN,FIRE,9
6085,1427,OTHEMPN,CONS,84
6085,1427,RETEMPN,RETL,196
6085,1428,FPSEMPN,FIRE,91
6085,1428,HEREMPN,HIED,6
6085,1428,HEREMPN,HMED,50
6085,1428,HEREMPN,K12E,136
6085,1428,HEREMPN,PERS,28
6085,1428,HEREMPN,RECS,188
6085,1428,HEREMPN,SOCS,10
6085,1428,MWTEMPN,MFRG,63
6085,1428,MWTEMPN,WTWT,14
6085,1428,MWTEMPN,UTIL,3
6085,1428,OTHEMPN,FIRE,43
6085,1428,OTHEMPN,CONS,39
6085,1428,OTHEMPN,GOVT,52
6085,1428,RETEMPN,RETL,163
6085,1428,RETEMPN,RETR,32
6085,1430,FPSEMPN,FIRE,114
6085,1430,HEREMPN,HIED,2
6085,1430,HEREMPN,HMED,65
6085,1430,HEREMPN,K12E,2
6085,1430,HEREMPN,PERS,42
6085,1430,HEREMPN,RECS,76
6085,1430,HEREMPN,SOCS,1
6085,1430,MWTEMPN,MFRG,2
6085,1430,MWTEMPN,WTWT,10
6085,1430,OTHEMPN,CONS,77
6085,1430,RETEMPN,RETL,63
6085,1430,RETEMPN,RETR,2
6085,1431,FPSEMPN,FIRE,50
6085,1431,HEREMPN,HIED,1
6085,1431,HEREMPN,PERS,5
6085,1431,MWTEMPN,MFRG,7
6085,1431,MWTEMPN,WTWT,2
6085,1431,OTHEMPN,FIRE,15
6085,1431,OTHEMPN,CONS,14
6085,1431,RETEMPN,RETL,5
6085,1431,RETEMPN,RETR,11
6085,1432,FPSEMPN,FIRE,143
6085,1432,FPSEMPN,UTIL,5
6085,1432,HEREMPN,HIED,17
6085,1432,HEREMPN,HMED,62
6085,1432,HEREMPN,K12E,67
6085,1432,HEREMPN,PERS,126
6085,1432,HEREMPN,RECS,171
6085,1432,HEREMPN,SOCS,14
6085,1432,MWTEMPN,MFRG,238
6085,1432,MWTEMPN,WTWT,2
6085,1432,OTHEMPN,FIRE,52
6085,1432,OTHEMPN,CONS,199
6085,1432,OTHEMPN,GOVT,17
6085,1432,RETEMPN,RETL,346
6085,1432,RETEMPN,RETR,30
6085,1432,AGREMPN,FFRE,5
6085,1433,FPSEMPN,FIRE,446
6085,1433,HEREMPN,HIED,49
6085,1433,HEREMPN,HMED,80
6085,1433,HEREMPN,K12E,86
6085,1433,HEREMPN,PERS,243
6085,1433,HEREMPN,RECS,621
6085,1433,HEREMPN,SOCS,222
6085,1433,MWTEMPN,MFRG,3
6085,1433,MWTEMPN,WTWT,3
6085,1433,MWTEMPN,UTIL,248
6085,1433,OTHEMPN,FIRE,395
6085,1433,OTHEMPN,CONS,566
6085,1433,RETEMPN,RETL,427
6085,1433,RETEMPN,RETR,597
6085,1433,AGREMPN,FFRE,2
6085,1434,FPSEMPN,FIRE,9
6085,1434,HEREMPN,HMED,3
6085,1434,HEREMPN,K12E,39
6085,1434,HEREMPN,PERS,4
6085,1434,HEREMPN,RECS,13
6085,1434,HEREMPN,SOCS,1
6085,1434,MWTEMPN,MFRG,2
6085,1434,MWTEMPN,WTWT,2
6085,1434,OTHEMPN,CONS,29
6085,1434,RETEMPN,RETL,1
6085,1434,RETEMPN,RETR,1
6085,1436,FPSEMPN,FIRE,114
6085,1436,HEREMPN,HIED,27
6085,1436,HEREMPN,HMED,6
6085,1436,HEREMPN,K12E,95
6085,1436,HEREMPN,PERS,44
6085,1436,HEREMPN,RECS,223
6085,1436,HEREMPN,SOCS,6
6085,1436,MWTEMPN,MFRG,8
6085,1436,MWTEMPN,WTWT,23
6085,1436,OTHEMPN,FIRE,77
6085,1436,OTHEMPN,CONS,164
6085,1436,RETEMPN,RETL,418
6085,1436,RETEMPN,RETR,2
6085,1437,FPSEMPN,FIRE,25
6085,1437,HEREMPN,HMED,7
6085,1437,HEREMPN,K12E,147
6085,1437,HEREMPN,SOCS,3
6085,1437,MWTEMPN,MFRG,3
6085,1437,MWTEMPN,WTWT,5
6085,1437,OTHEMPN,CONS,27
6085,1437,RETEMPN,RETL,1
6085,1438,FPSEMPN,FIRE,552
6085,1438,HEREMPN,HIED,11
6085,1438,HEREMPN,HMED,381
6085,1438,HEREMPN,PERS,136
6085,1438,HEREMPN,RECS,937
6085,1438,HEREMPN,SOCS,22
6085,1438,MWTEMPN,MFRG,139
6085,1438,MWTEMPN,WTWT,122
6085,1438,OTHEMPN,FIRE,883
6085,1438,OTHEMPN,CONS,273
6085,1438,RETEMPN,RETL,701
6085,1438,RETEMPN,RETR,407
6085,1438,AGREMPN,FFRE,8
6085,1439,FPSEMPN,FIRE,108
6085,1439,HEREMPN,HMED,28
6085,1439,HEREMPN,K12E,40
6085,1439,HEREMPN,PERS,8
6085,1439,HEREMPN,RECS,91
6085,1439,HEREMPN,SOCS,12
6085,1439,MWTEMPN,WTWT,26
6085,1439,OTHEMPN,FIRE,40
6085,1439,OTHEMPN,CONS,253
6085,1439,RETEMPN,RETL,5
6085,1439,RETEMPN,RETR,5
6085,1439,AGREMPN,FFRE,1
6085,1440,FPSEMPN,FIRE,112
6085,1440,HEREMPN,HIED,4
6085,1440,HEREMPN,K12E,268
6085,1440,HEREMPN,PERS,36
6085,1440,HEREMPN,SOCS,15
6085,1440,MWTEMPN,WTWT,33
6085,1440,OTHEMPN,FIRE,56
6085,1440,OTHEMPN,CONS,134
6085,1440,RETEMPN,RETL,14
6085,1440,RETEMPN,RETR,1
6085,1440,AGREMPN,FFRE,1
6085,1441,FPSEMPN,FIRE,93
6085,1441,HEREMPN,HIED,15
6085,1441,HEREMPN,HMED,24
6085,1441,HEREMPN,K12E,131
6085,1441,HEREMPN,PERS,22
6085,1441,HEREMPN,RECS,54
6085,1441,MWTEMPN,WTWT,23
6085,1441,OTHEMPN,FIRE,63
6085,1441,OTHEMPN,CONS,87
6085,1441,OTHEMPN,GOVT,39
6085,1441,RETEMPN,RETL,35
6085,1441,AGREMPN,FFRE,1
6085,1442,FPSEMPN,FIRE,177
6085,1442,HEREMPN,K12E,228
6085,1442,HEREMPN,PERS,37
6085,1442,HEREMPN,RECS,149
6085,1442,HEREMPN,SOCS,69
6085,1442,MWTEMPN,MFRG,36
6085,1442,MWTEMPN,WTWT,4
6085,1442,OTHEMPN,FIRE,53
6085,1442,OTHEMPN,CONS,58
6085,1442,OTHEMPN,GOVT,120
6085,1442,RETEMPN,RETL,43
6085,1442,RETEMPN,RETR,4
6085,1442,AGREMPN,FFRE,9
6085,1443,FPSEMPN,FIRE,211
6085,1443,HEREMPN,HIED,36
6085,1443,HEREMPN,HMED,87
6085,1443,HEREMPN,K12E,135
6085,1443,HEREMPN,PERS,98
6085,1443,HEREMPN,RECS,158
6085,1443,HEREMPN,SOCS,19
6085,1443,MWTEMPN,MFRG,9
6085,1443,MWTEMPN,WTWT,21
6085,1443,OTHEMPN,FIRE,38
6085,1443,OTHEMPN,CONS,150
6085,1443,RETEMPN,RETL,246
6085,1443,RETEMPN,RETR,53
6085,1443,AGREMPN,FFRE,5
6085,1444,FPSEMPN,FIRE,165
6085,1444,HEREMPN,HIED,18
6085,1444,HEREMPN,HMED,165
6085,1444,HEREMPN,K12E,52
6085,1444,HEREMPN,PERS,49
6085,1444,HEREMPN,RECS,146
6085,1444,HEREMPN,SOCS,25
6085,1444,MWTEMPN,MFRG,28
6085,1444,MWTEMPN,WTWT,4
6085,1444,OTHEMPN,FIRE,67
6085,1444,OTHEMPN,CONS,143
6085,1444,RETEMPN,RETL,79
6085,1444,RETEMPN,RETR,43
6085,1444,AGREMPN,FFRE,6
6085,1445,FPSEMPN,FIRE,71
6085,1445,HEREMPN,HIED,6
6085,1445,HEREMPN,HMED,12
6085,1445,HEREMPN,K12E,65
6085,1445,HEREMPN,PERS,20
6085,1445,HEREMPN,RECS,35
6085,1445,HEREMPN,SOCS,8
6085,1445,MWTEMPN,MFRG,2
6085,1445,MWTEMPN,WTWT,5
6085,1445,OTHEMPN,FIRE,19
6085,1445,OTHEMPN,CONS,47
6085,1445,RETEMPN,RETL,176
6085,1445,RETEMPN,RETR,3
6085,1446,FPSEMPN,FIRE,130
6085,1446,HEREMPN,HIED,22
6085,1446,HEREMPN,HMED,147
6085,1446,HEREMPN,K12E,45
6085,1446,HEREMPN,PERS,107
6085,1446,HEREMPN,RECS,104
6085,1446,HEREMPN,SOCS,32
6085,1446,MWTEMPN,MFRG,10
6085,1446,MWTEMPN,WTWT,12
6085,1446,OTHEMPN,FIRE,77
6085,1446,OTHEMPN,CONS,105
6085,1446,OTHEMPN,GOVT,58
6085,1446,RETEMPN,RETL,224
6085,1446,RETEMPN,RETR,32
6085,1446,AGREMPN,FFRE,7
6085,1447,FPSEMPN,FIRE,362
6085,1447,HEREMPN,HIED,89
6085,1447,HEREMPN,HMED,92
6085,1447,HEREMPN,K12E,82
6085,1447,HEREMPN,PERS,388
6085,1447,HEREMPN,RECS,758
6085,1447,MWTEMPN,MFRG,40
6085,1447,MWTEMPN,WTWT,23
6085,1447,OTHEMPN,FIRE,168
6085,1447,OTHEMPN,CONS,517
6085,1447,RETEMPN,RETL,519
6085,1447,RETEMPN,RETR,445
6085,1447,AGREMPN,FFRE,3
6085,1448,FPSEMPN,FIRE,276
6085,1448,HEREMPN,HIED,8
6085,1448,HEREMPN,HMED,226
6085,1448,HEREMPN,K12E,128
6085,1448,HEREMPN,PERS,62
6085,1448,HEREMPN,RECS,65
6085,1448,HEREMPN,SOCS,24
6085,1448,MWTEMPN,MFRG,42
6085,1448,MWTEMPN,WTWT,60
6085,1448,OTHEMPN,FIRE,18
6085,1448,OTHEMPN,CONS,409
6085,1448,RETEMPN,RETL,111
6085,1448,RETEMPN,RETR,51
6085,1448,AGREMPN,FFRE,3
6085,1449,FPSEMPN,FIRE,1
6085,1449,HEREMPN,RECS,2
6085,1449,OTHEMPN,CONS,6
6085,1450,FPSEMPN,FIRE,95
6085,1450,HEREMPN,HMED,39
6085,1450,HEREMPN,PERS,34
6085,1450,HEREMPN,RECS,125
6085,1450,HEREMPN,SOCS,3
6085,1450,MWTEMPN,MFRG,33
6085,1450,MWTEMPN,WTWT,21
6085,1450,MWTEMPN,UTIL,2
6085,1450,OTHEMPN,FIRE,204
6085,1450,OTHEMPN,CONS,26
6085,1450,RETEMPN,RETL,149
6085,1450,RETEMPN,RETR,3
6085,1450,AGREMPN,FFRE,8
6085,1452,FPSEMPN,FIRE,26
6085,1452,HEREMPN,RECS,1
6085,1452,MWTEMPN,MFRG,1
6085,1452,OTHEMPN,FIRE,2
6085,1452,OTHEMPN,CONS,3
6085,1452,RETEMPN,RETL,2
6085,1453,FPSEMPN,FIRE,112
6085,1453,HEREMPN,HIED,2
6085,1453,HEREMPN,HMED,19
6085,1453,HEREMPN,K12E,146
6085,1453,HEREMPN,PERS,97
6085,1453,HEREMPN,RECS,111
6085,1453,HEREMPN,SOCS,45
6085,1453,MWTEMPN,MFRG,24
6085,1453,MWTEMPN,WTWT,8
6085,1453,OTHEMPN,CONS,238
6085,1453,RETEMPN,RETL,311
6085,1453,RETEMPN,RETR,122
6085,1453,AGREMPN,FFRE,3
6085,1454,FPSEMPN,FIRE,1441
6085,1454,HEREMPN,HIED,1
6085,1454,HEREMPN,HMED,1579
6085,1454,HEREMPN,K12E,149
6085,1454,HEREMPN,PERS,20
6085,1454,HEREMPN,RECS,125
6085,1454,HEREMPN,SOCS,38
6085,1454,MWTEMPN,MFRG,435
6085,1454,MWTEMPN,WTWT,32
6085,1454,OTHEMPN,FIRE,563
6085,1454,OTHEMPN,CONS,397
6085,1454,RETEMPN,RETL,211
6085,1454,RETEMPN,RETR,176
6085,1454,AGREMPN,FFRE,30
6085,1457,FPSEMPN,FIRE,2257
6085,1457,HEREMPN,HIED,150
6085,1457,HEREMPN,HMED,1036
6085,1457,HEREMPN,K12E,61
6085,1457,HEREMPN,PERS,55
6085,1457,HEREMPN,RECS,202
6085,1457,HEREMPN,SOCS,35
6085,1457,MWTEMPN,MFRG,2818
6085,1457,MWTEMPN,WTWT,647
6085,1457,OTHEMPN,FIRE,1424
6085,1457,OTHEMPN,CONS,275
6085,1457,OTHEMPN,GOVT,43
6085,1457,RETEMPN,RETL,9
6085,1457,RETEMPN,RETR,106
6085,1457,AGREMPN,FFRE,40
6085,1458,FPSEMPN,FIRE,2431
6085,1458,FPSEMPN,UTIL,13
6085,1458,HEREMPN,HIED,90
6085,1458,HEREMPN,HMED,753
6085,1458,HEREMPN,K12E,218
6085,1458,HEREMPN,PERS,513
6085,1458,HEREMPN,RECS,724
6085,1458,HEREMPN,SOCS,377
6085,1458,MWTEMPN,MFRG,2222
6085,1458,MWTEMPN,WTWT,515
6085,1458,MWTEMPN,UTIL,25
6085,1458,OTHEMPN,FIRE,1435
6085,1458,OTHEMPN,CONS,589
6085,1458,OTHEMPN,GOVT,206
6085,1458,RETEMPN,RETL,329
6085,1458,RETEMPN,RETR,221
6085,1458,AGREMPN,FFRE,42
6085,1459,FPSEMPN,FIRE,64
6085,1459,HEREMPN,HMED,93
6085,1459,HEREMPN,PERS,5
6085,1459,HEREMPN,RECS,13
6085,1459,HEREMPN,SOCS,2
6085,1459,MWTEMPN,MFRG,20
6085,1459,MWTEMPN,WTWT,13
6085,1459,MWTEMPN,UTIL,1
6085,1459,OTHEMPN,FIRE,33
6085,1459,OTHEMPN,CONS,22
6085,1459,OTHEMPN,GOVT,24
6085,1459,RETEMPN,RETL,119
6085,1459,AGREMPN,FFRE,2
6085,1460,FPSEMPN,FIRE,41
6085,1460,HEREMPN,K12E,32
6085,1460,HEREMPN,PERS,11
6085,1460,HEREMPN,RECS,3
6085,1460,MWTEMPN,MFRG,3
6085,1460,MWTEMPN,WTWT,2
6085,1460,OTHEMPN,FIRE,2
6085,1460,OTHEMPN,CONS,42
6085,1460,RETEMPN,RETL,43
6085,1461,FPSEMPN,FIRE,29
6085,1461,HEREMPN,HIED,4
6085,1461,HEREMPN,PERS,1
6085,1461,HEREMPN,RECS,6
6085,1461,HEREMPN,SOCS,7
6085,1461,MWTEMPN,MFRG,5
6085,1461,MWTEMPN,WTWT,1
6085,1461,OTHEMPN,FIRE,16
6085,1461,OTHEMPN,CONS,55
6085,1461,RETEMPN,RETL,5
6085,1461,RETEMPN,RETR,2
6085,1462,FPSEMPN,FIRE,11
6085,1462,HEREMPN,K12E,23
6085,1462,HEREMPN,PERS,6
6085,1462,MWTEMPN,MFRG,2
6085,1462,MWTEMPN,WTWT,1
6085,1462,OTHEMPN,CONS,20
6085,1462,RETEMPN,RETL,4
6085,1462,RETEMPN,RETR,2
6085,1463,FPSEMPN,FIRE,102
6085,1463,HEREMPN,HIED,16
6085,1463,HEREMPN,HMED,24
6085,1463,HEREMPN,PERS,46
6085,1463,HEREMPN,RECS,152
6085,1463,HEREMPN,SOCS,5
6085,1463,MWTEMPN,MFRG,4
6085,1463,MWTEMPN,WTWT,19
6085,1463,OTHEMPN,CONS,118
6085,1463,RETEMPN,RETL,242
6085,1463,AGREMPN,FFRE,2
6085,1464,FPSEMPN,FIRE,62
6085,1464,HEREMPN,HIED,9
6085,1464,HEREMPN,HMED,9
6085,1464,HEREMPN,K12E,255
6085,1464,HEREMPN,PERS,43
6085,1464,HEREMPN,RECS,64
6085,1464,HEREMPN,SOCS,5
6085,1464,MWTEMPN,MFRG,5
6085,1464,MWTEMPN,WTWT,28
6085,1464,OTHEMPN,CONS,245
6085,1464,RETEMPN,RETL,138
6085,1464,RETEMPN,RETR,35
6085,1464,AGREMPN,FFRE,1
6085,1465,FPSEMPN,FIRE,201
6085,1465,HEREMPN,HIED,1
6085,1465,HEREMPN,HMED,7
6085,1465,HEREMPN,PERS,6
6085,1465,HEREMPN,RECS,7
6085,1465,HEREMPN,SOCS,7
6085,1465,MWTEMPN,MFRG,18
6085,1465,MWTEMPN,WTWT,2
6085,1465,OTHEMPN,CONS,49
6085,1465,RETEMPN,RETL,22
6085,1465,AGREMPN,FFRE,1
6085,1467,FPSEMPN,FIRE,18
6085,1467,HEREMPN,HMED,19
6085,1467,HEREMPN,RECS,33
6085,1467,MWTEMPN,MFRG,10
6085,1467,MWTEMPN,WTWT,1
6085,1467,OTHEMPN,CONS,22
6085,1467,RETEMPN,RETL,21
